gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,1,0.4681979123974562,1,0,1,0,0,2,0,2,2,0,1,0,0.9334292854945679,0.8084791306664755,0
0,0,1,1,1.6101837738818572,1,0,2,1,1,1,1,1,1,2,1,3,-1.4698871903504391,-0.3564953253599876,0
0,0,0,0,-1.285566089167874,1,0,1,0,2,0,0,0,0,0,1,1,0.3130576277158912,-0.977673858301463,1
1,0,0,0,1.3654725178494855,1,0,2,1,1,1,1,1,1,2,0,0,-1.5147934497606919,-0.46303979674163986,0
1,0,0,0,-1.285566089167874,0,1,0,0,2,0,2,0,2,0,1,3,-0.6732168845166964,-0.9907547840839309,1
1,0,1,1,-0.7961435771031307,1,0,1,2,0,0,0,0,2,0,0,2,0.6373806123454943,-0.5272311863318279,1
1,0,0,0,-0.9184992051193165,1,2,1,0,2,0,0,0,0,0,1,0,0.5259465612163488,-0.6624522235097839,1
1,1,1,0,1.324687308510757,1,2,1,0,2,2,0,2,2,0,1,2,1.3126376982922574,1.891857727554071,0
1,0,0,1,-1.285566089167874,1,0,2,1,1,1,1,1,1,0,0,3,-1.5081406705888027,-1.0018283502606575,0
1,0,1,1,0.22348665636508452,1,0,0,2,2,2,2,2,0,1,0,2,0.3047416537510296,0.22585954927264576,0
1,0,0,1,-0.3882914837158446,0,1,0,2,0,2,2,0,0,2,0,3,-0.8245676106771778,-0.6320330048689354,0
0,0,1,0,-0.9184992051193165,1,0,2,1,1,1,1,1,1,1,0,3,-1.489845527866107,-0.9291001676218775,0
1,0,0,1,-1.1632104611516882,1,2,1,0,2,0,0,2,2,0,1,2,1.2244883742647246,-0.8496219625725829,1
1,0,1,1,1.6101837738818572,1,2,0,2,0,2,2,2,2,2,1,1,0.6207486644157709,1.6777761344362792,0
0,0,1,0,0.1011310283488987,1,0,0,0,2,0,2,0,0,0,0,2,-0.26739735503144946,-0.189377123457835,0
0,0,0,0,-1.285566089167874,1,0,2,1,1,1,1,1,1,0,0,3,-1.4798663591082732,-1.001453349015629,1
0,0,1,1,1.0391908431396566,1,0,2,1,1,1,1,1,1,2,0,1,-1.5081406705888027,-0.5341356210197071,0
1,0,1,1,1.5286133552044,1,0,1,0,2,2,2,2,2,1,1,2,1.3725127108392614,2.2873958054721677,0
1,0,1,1,0.22348665636508452,1,2,0,0,2,2,0,2,2,1,0,1,0.4677347434623174,0.25244051987614285,0
0,0,1,1,1.1207612618171139,0,1,0,0,2,0,0,2,2,0,1,2,-0.5035710156335194,0.3437202346954547,0
1,0,0,0,-0.2659358556996588,1,2,1,2,2,0,0,2,0,0,1,1,0.9151341427718724,0.02622653353683777,0
0,0,0,0,-1.0000696237967737,1,0,0,2,2,0,2,0,0,1,0,0,-0.22249109562119668,-0.8034306327437672,0
1,0,1,1,0.34584228438127035,1,2,1,0,0,2,2,2,2,1,1,2,1.254425880538226,0.848383674916871,1
0,1,1,0,0.14191623768762732,1,2,1,0,2,0,0,2,0,0,1,1,0.9001653896351215,0.44589704451736234,0
1,1,0,0,0.8760500057847422,1,0,0,0,0,2,2,0,2,1,0,0,0.012019370187900788,0.5468826739138847,0
1,0,1,1,1.5693985645431285,1,2,1,0,2,2,0,2,2,2,1,0,1.3675231264603442,2.3970726401946463,1
0,0,0,0,0.9168352151234709,1,2,1,0,0,0,0,0,0,0,1,2,0.27314095268455535,0.818185045243686,0
0,0,0,0,1.6101837738818572,1,2,0,2,2,0,0,0,0,2,0,0,-0.17093205703905476,0.8711705152765492,0
0,0,0,1,-1.2039956704904167,1,0,0,2,0,0,2,0,0,0,1,3,-0.3256091727854808,-0.9422252111978782,1
0,0,1,1,0.8760500057847422,1,2,0,0,2,2,0,0,0,2,1,0,-0.16926886224608254,0.42180872924846685,0
1,0,1,1,1.6101837738818572,1,2,1,2,2,2,2,2,2,2,1,0,1.7201204225704765,2.6678455980020552,0
1,0,0,0,0.7944795871072851,1,2,1,2,0,2,2,2,2,2,1,2,1.4772939827965175,1.5181138396411653,0
0,1,0,0,1.1207612618171139,1,2,1,2,0,0,0,2,2,1,1,0,1.2145092055068907,1.714526256449081,0
0,0,0,0,0.2642718657038131,0,1,0,0,0,2,0,2,2,0,1,1,-0.47363350936001763,-0.16983294092281548,0
0,0,0,0,-0.7145731584256735,1,0,0,0,0,0,0,2,0,1,0,3,-0.29068208213306207,-0.5993196609643825,0
1,0,0,0,1.4878281458656715,1,2,1,0,0,2,2,2,2,2,1,0,1.3841550743900675,2.2316750322402723,1
1,0,1,1,0.4274127030587276,1,0,2,1,1,1,1,1,1,1,1,3,-1.5197830341396088,-0.6679890065981472,0
0,1,0,0,1.2431168898332998,1,2,0,2,2,2,2,2,0,1,0,0,0.6024535216930755,1.3026645949238576,0
1,1,1,0,-1.2447808798291453,1,0,1,0,0,0,0,0,0,0,0,2,0.17334926510621596,-0.947960524357139,0
0,0,1,1,1.6101837738818572,1,0,1,2,2,2,2,2,2,2,1,0,1.444030086937071,2.377638752143459,0
0,0,1,1,-0.02122459966728712,1,2,1,0,0,2,0,0,2,0,1,0,0.8702278833616195,0.2930068310295296,1
1,0,1,1,0.30505707504254176,1,2,2,1,1,1,1,1,1,2,0,1,-1.3185364641899577,-0.5662313158148011,0
0,0,1,0,1.0391908431396566,0,1,0,2,2,0,0,2,0,1,1,2,-0.6499321574150838,0.11018269462970895,0
1,0,0,0,1.4062577271882142,0,1,0,2,0,0,2,2,0,2,0,2,-0.6981648064112812,0.3559629224007998,0
0,1,1,0,0.7536943777685564,1,2,1,2,0,0,0,0,0,0,1,2,0.41950209446611997,0.6692654331738033,1
1,0,1,0,-0.06200980900601573,1,2,0,0,0,2,2,2,2,1,1,3,0.4793771070131235,0.08543261245782208,0
1,1,1,0,1.4878281458656715,1,2,1,2,2,0,0,0,0,0,1,1,0.665654923826024,1.542047742632696,0
1,0,1,0,-0.02122459966728712,1,2,1,0,0,0,2,0,0,1,1,2,0.47771391222015125,0.14505781041736787,0
0,0,0,0,-0.46986190239330183,1,0,0,2,2,0,2,2,0,2,0,1,0.20494996617269018,-0.33772320421179175,0
1,0,0,0,0.7944795871072851,1,0,0,2,0,2,0,0,0,1,0,2,-0.3705154321957335,0.22071982632607742,0
0,0,1,1,1.6101837738818572,1,2,2,1,1,1,1,1,1,2,0,1,-1.3518003600494042,-0.22317135330394078,0
0,0,1,0,1.6101837738818572,0,1,0,0,2,2,0,2,2,2,1,2,-0.3555466790589825,0.7266626825599438,1
1,0,1,1,0.7944795871072851,0,1,0,2,0,2,0,0,2,1,0,0,-0.6865224428604749,-0.00628828029681771,0
0,0,0,0,0.34584228438127035,1,0,0,0,0,0,2,0,0,1,0,0,-0.4935918468756855,-0.11528128921953894,0
1,0,0,0,0.34584228438127035,1,0,2,1,1,1,1,1,1,2,0,3,-1.4881823330731347,-0.656474262486093,0
0,0,0,0,-1.081640042474231,1,0,1,0,0,0,0,0,0,0,1,3,0.14507495362568665,-0.8258645307551834,1
1,0,1,1,1.4062577271882142,1,2,0,2,2,2,2,0,0,1,1,1,0.1484013432116311,1.042457848667549,0
0,0,1,1,-0.6737879490869448,1,0,2,1,1,1,1,1,1,0,0,3,-1.5147934497606919,-0.8887323865393881,0
1,0,0,0,-0.6330027397482163,1,0,2,1,1,1,1,1,1,2,0,3,-1.5214462289325812,-0.8589308170079984,0
1,0,1,0,0.1011310283488987,1,0,0,2,2,2,0,0,0,0,0,3,-0.12935218721474667,-0.0705458465773049,0
0,0,1,1,1.0391908431396566,1,0,2,1,1,1,1,1,1,2,0,1,-1.4765399695223285,-0.48483398674683076,0
1,0,0,0,-1.285566089167874,1,0,0,0,0,2,0,0,0,0,1,2,-0.4786230937389345,-0.9881738931622636,1
1,0,1,1,0.7944795871072851,0,1,0,0,2,2,2,2,0,2,0,3,-0.4886022624967684,0.11631506793076475,0
0,0,0,0,1.5286133552044,1,0,0,2,0,2,2,2,2,2,0,0,0.48935627577095736,1.4554886317213909,0
0,0,1,1,-0.551432321070759,1,2,2,1,1,1,1,1,1,2,1,0,-1.330178827740764,-0.8041144585435253,0
1,1,0,0,-1.285566089167874,1,2,1,0,0,0,0,0,0,0,1,2,0.31638401730183613,-0.9776297405079303,1
0,0,1,1,0.1011310283488987,1,0,1,2,0,2,2,2,2,0,1,2,1.3974606327338461,0.6468094762656207,0
0,0,0,0,-0.02122459966728712,1,2,1,0,0,2,0,2,2,0,1,2,1.2128460107139178,0.4608309176282067,0
0,0,1,1,-0.6330027397482163,1,0,0,2,0,0,2,0,0,0,1,1,-0.3172931988206191,-0.604349089427119,0
0,0,1,1,1.4062577271882142,1,0,0,0,2,0,0,0,0,1,0,1,-0.4769598989459623,0.5035590006646995,0
0,0,0,0,-0.9592844144580451,1,0,2,1,1,1,1,1,1,0,0,0,-1.509803865381775,-0.9441222763197875,0
1,0,0,1,-0.06200980900601573,1,2,0,0,2,0,2,2,2,1,1,3,0.48436669139204064,0.13118276435130993,1
1,0,0,0,-1.1632104611516882,1,2,1,2,0,0,0,2,0,0,0,2,0.8569223250178412,-0.8481219575924686,0
1,1,1,1,1.0391908431396566,1,2,1,2,2,0,2,0,0,1,1,0,0.8303112083302836,1.2509144231099123,0
1,0,0,0,1.1207612618171139,1,0,0,2,0,2,2,2,2,1,0,3,0.46939793825528964,1.1076860064057574,0
1,0,0,0,1.0391908431396566,1,2,1,0,0,2,2,2,2,1,1,2,1.3226168670500917,1.7334969076681743,1
1,0,0,0,-1.285566089167874,1,0,2,1,1,1,1,1,1,0,0,3,-1.5081406705888027,-1.0018283502606575,0
0,0,1,1,-0.22515064636093016,1,0,2,1,1,1,1,1,1,2,0,3,-1.4964983070379965,-0.7677613966725185,0
1,1,1,1,1.3654725178494855,1,2,1,2,2,2,2,2,2,1,1,2,1.7084780590196704,2.458197843134307,0
1,0,0,0,-0.7145731584256735,1,2,1,2,0,0,0,2,0,0,1,0,0.7604570270254463,-0.4624221476321809,0
1,1,1,0,0.590553540413642,1,2,1,0,0,2,0,2,2,0,1,2,1.1696029460966375,1.1385464029819337,1
0,0,0,0,0.34584228438127035,1,2,1,2,0,0,0,0,0,0,1,1,0.5459048987320164,0.3971910004571784,0
1,0,1,0,1.0799760524783852,0,1,0,0,0,0,0,2,2,0,1,2,-0.6848592480675028,0.16605788013896883,0
0,0,0,1,0.7129091684298279,1,0,1,0,0,0,0,0,0,2,0,1,0.18166523907107757,0.5484929733778311,0
1,0,1,1,-0.6330027397482163,0,1,0,2,0,2,0,2,0,1,0,1,-0.6798696636885856,-0.6609742774264359,0
1,0,1,1,-1.081640042474231,1,0,0,2,0,0,0,0,0,0,1,2,-0.5235293531491874,-0.880019122316665,0
1,1,1,0,0.7536943777685564,0,1,0,0,2,0,0,0,0,0,1,1,-1.1788281015802824,-0.36662035897575956,0
1,0,0,0,0.4681979123974562,1,0,1,0,2,0,2,2,2,0,0,2,1.186234894026361,0.9299133573654393,1
1,0,1,0,0.6721239590910992,1,0,1,0,2,0,0,2,0,0,1,1,0.6789604821698023,0.8857073282455986,0
1,0,0,0,-1.2447808798291453,1,0,1,0,2,0,0,2,2,0,0,2,1.0232418043150735,-0.936644310315982,1
1,0,1,0,1.0799760524783852,1,2,0,2,0,0,2,0,2,1,1,3,0.14008536924676948,0.7970085043479539,0
1,1,0,0,0.7129091684298279,1,2,0,2,2,0,0,2,0,0,1,0,0.18166523907107757,0.5136399164869386,0
0,0,1,1,1.0799760524783852,1,0,2,1,1,1,1,1,1,2,0,3,-1.4732135799363837,-0.4430985540648254,0
1,0,0,0,-0.5922175304094877,1,2,1,0,0,0,0,0,0,0,0,3,0.3080680433369745,-0.3985395825967224,0
1,0,0,0,-0.9184992051193165,1,2,1,0,0,0,0,0,0,0,0,2,0.338005549610476,-0.6635551683481034,0
1,0,1,0,-0.7553583677644021,1,0,0,0,0,0,0,0,0,1,0,2,-0.6748800793096686,-0.7275480278673938,0
1,0,0,0,0.1011310283488987,1,0,2,1,1,1,1,1,1,2,0,0,-1.4449392684558542,-0.6992244044193521,0
1,0,1,1,-1.0000696237967737,1,0,0,0,0,0,0,0,0,1,1,3,-0.713133559548032,-0.8580264022405766,0
1,0,1,1,-0.5922175304094877,1,0,2,1,1,1,1,1,1,1,0,0,-1.4915087226590795,-0.8578499310664455,0
0,0,1,1,1.1207612618171139,1,2,1,2,2,0,0,2,0,1,0,0,0.9733459605259037,1.553584545641517,0
0,0,0,0,-1.285566089167874,1,0,1,0,0,2,0,2,2,0,0,2,0.9816619344907653,-0.9688061818013752,1
0,0,0,0,-1.081640042474231,1,0,2,1,1,1,1,1,1,2,0,3,-1.5081406705888027,-0.9555487848447763,0
0,0,0,1,-0.551432321070759,1,2,0,2,2,0,2,2,0,0,1,3,0.3662798610910058,-0.4035690110594588,0
1,0,1,1,0.8352647964460137,1,2,0,2,2,0,2,0,0,1,0,0,-0.024570915257490132,0.5299414411972991,0
1,1,1,0,1.6101837738818572,1,2,1,2,2,2,0,2,2,2,1,0,1.485609956761379,2.4839846934542136,0
0,0,1,0,1.1207612618171139,1,2,1,0,2,2,2,2,2,2,1,1,1.5271898265856871,1.9192769362346906,0
0,0,0,0,-1.285566089167874,1,0,0,0,0,0,0,2,0,0,1,1,-0.32893556237142546,-0.9861885924532887,1
0,0,0,1,-0.7961435771031307,1,0,0,0,0,2,2,0,0,0,0,3,-0.3804946009535674,-0.6936435035374561,0
0,0,1,1,-1.1224252518129596,1,0,1,0,0,0,0,0,0,0,0,1,0.16835968072729926,-0.8690999684173032,0
1,0,0,0,-1.285566089167874,1,2,1,0,0,2,0,2,2,0,1,2,1.2161724002998628,-0.9656958773573147,1
1,0,1,1,-0.7961435771031307,1,0,1,0,0,2,0,2,2,0,0,2,1.068148063725326,-0.4217234830981958,0
1,0,0,0,0.18270144702635593,1,2,0,2,2,2,2,2,2,1,1,0,0.8552591302248684,0.4713088935922408,0
1,0,1,0,1.2839020991720282,1,0,1,2,0,0,0,0,0,0,1,3,0.28810970582130635,1.0913183050050976,0
0,0,1,0,-1.1224252518129596,1,2,0,0,0,2,2,2,0,0,0,0,0.10183188900840634,-0.8559087481510034,1
0,0,1,0,1.1615464711558425,1,2,1,0,2,0,2,0,2,2,1,0,0.9799987396977927,1.5055843862778573,0
0,0,0,0,-1.285566089167874,1,0,1,0,0,0,0,0,0,0,1,2,0.15339092759054826,-0.9797915123910363,1
1,0,0,0,-1.285566089167874,1,0,2,1,1,1,1,1,1,0,1,3,-1.531425397690415,-1.002137174815387,1
1,0,0,0,-0.2659358556996588,1,0,2,1,1,1,1,1,1,1,0,3,-1.5131302549677197,-0.7785923149848148,0
0,0,0,0,-1.285566089167874,1,0,1,0,0,0,0,0,0,0,1,2,0.14341175883271443,-0.9799238657716347,1
1,0,1,0,-0.347506274377116,1,0,2,1,1,1,1,1,1,2,0,3,-1.5014878914169132,-0.7972982594427115,0
1,0,1,0,-0.6330027397482163,0,1,0,0,0,2,2,2,2,1,0,2,-0.342241120715204,-0.5980402449519321,0
0,0,0,1,-0.2659358556996588,0,1,0,0,0,2,0,0,0,0,1,3,-1.1671857380294763,-0.6634669327610377,0
1,0,0,0,-1.285566089167874,1,0,1,0,0,0,0,0,0,0,1,2,0.15838051196946543,-0.979725335700737,1
1,1,1,0,0.30505707504254176,1,2,1,2,0,0,0,2,2,0,0,2,1.229477958643641,0.79233201823348,1
1,0,0,0,0.7944795871072851,1,2,1,0,2,2,0,2,2,0,1,2,1.269394633674977,1.3563780085500114,0
0,0,0,0,-1.285566089167874,1,0,1,0,2,2,0,0,0,0,1,2,0.5791687945914629,-0.9741444348188409,1
0,0,0,0,-0.46986190239330183,0,1,0,2,0,0,2,0,0,2,0,3,-0.99088708997441,-0.6705698975198146,0
0,0,1,0,1.4062577271882142,1,2,1,0,2,2,0,2,2,1,1,0,1.3575439577025104,1.997034547336207,0
0,0,1,1,0.4681979123974562,1,0,0,2,0,0,2,0,0,0,0,0,-0.2873556925471174,0.0569986945259485,0
1,0,1,1,1.5286133552044,0,1,0,0,2,2,2,2,2,1,0,2,-0.15097371952338684,0.815449742044654,0
1,0,0,0,-1.2039956704904167,1,0,1,0,0,0,0,2,0,0,0,2,0.47771391222015125,-0.8923941634026086,1
1,0,1,1,0.9576204244621995,1,0,0,2,2,2,0,0,0,2,1,0,-0.16926886224608254,0.5148972736026226,0
0,0,0,0,-0.7961435771031307,1,2,1,0,0,0,0,0,2,0,1,2,0.6556757550681896,-0.5184517454188056,1
0,0,1,1,1.0391908431396566,1,2,1,2,2,0,0,0,2,0,1,0,0.9483980386313189,1.3876134063712164,1
0,0,1,1,0.38662749371999894,1,2,1,0,0,0,0,2,2,0,1,2,0.975009155318876,0.8364498117662552,1
1,1,1,0,-1.285566089167874,0,1,0,0,0,0,0,0,0,0,0,2,-1.325189243361847,-0.9994018716163549,1
0,0,1,1,0.5497683310749134,1,2,1,2,0,2,2,0,2,2,0,3,1.1562973877528593,1.0322886972582443,0
0,0,1,1,1.2431168898332998,1,0,0,2,0,0,0,0,0,2,1,0,-0.47363350936001763,0.4106910452782076,0
1,0,0,0,-0.877713995780588,1,0,0,0,2,2,2,0,0,0,1,2,-0.13267857680069137,-0.7067023704231575,0
1,0,1,1,-0.7145731584256735,1,2,0,0,0,2,2,0,0,0,1,0,-0.17425844662499945,-0.627907991173621,0
1,0,1,0,1.6101837738818572,0,1,0,2,2,2,2,2,2,2,1,2,-0.006275772534794672,1.0833991610659646,0
0,0,0,0,-0.14358022768347295,0,1,0,0,0,0,0,0,0,0,1,1,-1.3235260485688747,-0.6959596876979268,1
1,0,0,1,-1.285566089167874,1,0,0,0,0,2,0,0,0,0,0,2,-0.5301821323210765,-0.9888577189620217,1
0,0,1,1,-1.081640042474231,1,0,0,0,0,0,0,2,0,0,0,2,-0.3339251467503424,-0.8537910940614303,0
1,0,1,1,1.2431168898332998,1,2,1,0,2,0,0,0,2,1,1,2,0.8802070521194533,1.5328050648875795,0
1,0,0,0,-1.2447808798291453,1,0,1,0,0,2,0,0,2,0,1,2,0.6972556248924977,-0.936644310315982,1
0,0,1,1,-0.5922175304094877,1,2,2,1,1,1,1,1,1,2,0,3,-1.3235260485688747,-0.8214306925051396,0
0,0,1,0,0.4274127030587276,0,1,0,2,0,0,2,0,0,0,0,0,-1.0274773754198012,-0.34632617395068294,0
0,0,0,0,-0.7145731584256735,0,1,0,2,2,2,2,0,0,1,0,3,-0.6316370146923883,-0.7045185396432851,0
1,0,0,1,-0.9184992051193165,1,2,1,0,0,0,0,2,2,0,0,2,1.0082730511783224,-0.5999814278673742,1
1,0,1,1,0.9168352151234709,1,0,2,1,1,1,1,1,1,2,0,3,-1.4765399695223285,-0.49076782997698903,0
1,0,0,1,0.6721239590910992,1,2,1,0,0,0,2,2,2,1,1,0,1.1878980888193331,1.2261643409380252,1
1,0,1,1,-1.081640042474231,1,0,0,0,2,2,0,0,0,0,1,3,-0.3189563936135916,-0.8674014333662914,1
1,0,1,1,1.5286133552044,1,0,2,1,1,1,1,1,1,2,0,1,-1.4815295539012454,-0.36717183139491927,0
1,1,0,0,-1.2447808798291453,1,2,1,0,0,0,0,0,0,0,1,3,0.33135277043858663,-0.9414531498110545,1
1,1,1,0,1.2431168898332998,0,1,0,2,0,0,2,0,0,1,0,0,-0.9576231941149635,0.003770576628655127,0
0,0,0,0,-0.30672106503838736,1,0,0,0,2,0,2,0,2,0,1,0,0.03031451291059625,-0.2694288598230556,0
0,1,0,0,-0.5922175304094877,1,0,2,1,1,1,1,1,1,1,0,0,-1.4815295539012454,-0.8473940139991778,0
1,1,1,0,-0.18436543702220157,1,2,1,0,2,0,2,2,2,0,1,2,1.3608703472884547,0.31219807121628684,0
0,1,0,0,0.8352647964460137,1,0,1,2,2,0,2,0,2,1,1,3,1.0598320897604643,1.2865616002843947,0
1,0,0,0,0.1011310283488987,1,0,1,0,2,2,0,2,2,1,1,0,1.2461099065733643,0.5893019323956481,1
1,0,0,0,-1.285566089167874,0,1,0,0,0,0,0,0,0,0,0,3,-1.3468107756704872,-0.9996886372743179,0
1,0,1,0,1.5286133552044,1,2,1,2,2,2,2,2,2,1,0,1,1.6885197215040026,2.5052274110402455,1
1,0,0,0,-1.2447808798291453,1,0,1,0,0,2,2,0,0,0,1,2,0.497672249735819,-0.9431958026555993,1
0,0,1,0,-0.2659358556996588,1,0,0,0,2,0,2,2,2,0,1,2,0.2714777578915831,-0.1459652146215841,0
0,0,0,0,0.060345819010170096,1,0,0,2,2,0,0,0,2,1,0,2,-0.017918136085601218,-0.10469301877167278,0
0,0,0,1,-0.551432321070759,1,0,2,1,1,1,1,1,1,2,0,3,-1.4765399695223285,-0.8346219127714394,0
1,0,0,0,-0.7145731584256735,1,2,1,0,0,0,0,0,0,0,1,3,0.36960625067695024,-0.5115473107309263,1
0,0,1,1,1.2023316804945712,1,0,0,2,0,2,0,0,0,1,0,1,-0.33725153633628707,0.5007354618786019,0
0,1,0,0,0.38662749371999894,1,2,1,0,2,2,0,2,2,0,1,0,1.325943256636036,0.8969573655964563,1
0,0,0,0,-0.9592844144580451,1,0,0,2,2,0,0,2,2,0,1,2,0.32469999126669774,-0.7000626424964749,1
1,0,0,0,-0.347506274377116,1,0,0,2,0,0,0,0,0,0,1,2,-0.4570015614302944,-0.44764268679870123,0
1,1,1,0,1.4470429365269428,0,1,0,2,2,2,0,0,0,2,1,2,-0.7630294033372017,0.29797008280196685,0
1,0,1,1,-0.06200980900601573,1,0,0,0,0,2,2,0,0,0,0,3,-0.35055709468006563,-0.28383331941150675,0
0,0,0,0,-1.285566089167874,1,0,0,0,0,0,0,0,2,0,1,2,-0.2873556925471174,-0.9856371200341291,1
1,0,1,0,-0.46986190239330183,1,2,1,0,0,2,2,2,2,0,1,2,1.3708495160462886,-0.01782508330563848,1
0,0,1,0,1.2431168898332998,1,0,1,0,2,0,0,2,2,1,1,2,1.0348841678658796,1.6850335114724206,0
0,1,0,0,-1.2447808798291453,1,0,1,0,0,0,0,0,2,0,1,0,0.4943458601498745,-0.9401296160050713,1
0,0,1,1,1.1615464711558425,0,1,0,0,2,2,2,2,2,2,1,0,-0.11438343407799567,0.6444712332083836,0
0,0,0,0,-1.285566089167874,1,0,1,0,0,0,0,0,0,0,0,2,0.12511661611001895,-0.9801665136360649,1
1,0,0,0,-0.5922175304094877,1,0,2,1,1,1,1,1,1,1,0,3,-1.504814281002858,-0.829018952992777,0
0,0,1,1,-1.081640042474231,1,0,2,1,1,1,1,1,1,1,0,1,-1.5264358133114981,-0.9639091067192372,0
0,0,0,0,0.01956060967144149,1,2,1,0,2,0,0,2,2,0,1,2,1.1679397513036653,0.45452207315301973,0
1,0,0,0,-0.6737879490869448,1,0,2,1,1,1,1,1,1,0,0,0,-1.48485594348719,-0.8659896639732425,1
0,0,1,0,0.9576204244621995,1,0,1,0,0,2,2,2,2,0,1,2,1.124696686686385,1.4908049254443776,0
1,0,0,1,-0.3882914837158446,1,0,2,1,1,1,1,1,1,1,0,3,-1.499824696623941,-0.8051071088980127,0
1,0,0,0,-0.9592844144580451,1,0,1,0,0,2,0,0,0,0,1,2,0.29642567978616796,-0.6997317590449791,0
0,1,1,0,-0.7553583677644021,1,2,1,0,2,0,0,2,2,0,1,2,1.1745925304755547,-0.4061278430843598,1
1,0,1,1,-0.7145731584256735,1,2,1,0,0,0,0,0,0,0,1,0,0.33301596523155935,-0.5219591100046611,1
1,0,0,0,-1.1224252518129596,1,0,2,1,1,1,1,1,1,0,0,1,-1.4915087226590795,-0.9682988271757482,0
1,0,1,0,1.1615464711558425,1,2,1,2,2,0,0,2,2,0,1,2,1.3741759056322336,1.8021441944051724,0
1,0,1,1,1.5286133552044,1,2,1,2,2,2,2,2,2,2,1,1,1.7184572277775043,2.5861615032761214,0
1,0,0,0,-0.7145731584256735,1,2,1,2,0,0,0,2,2,0,1,2,1.1579605825458315,-0.3192378487215589,0
1,0,1,1,-1.0000696237967737,1,0,2,1,1,1,1,1,1,2,0,3,-1.5031510862098856,-0.9529899528198753,0
0,0,1,1,-1.0000696237967737,1,0,2,1,1,1,1,1,1,2,0,3,-1.509803865381775,-0.93891637668292,0
0,0,0,0,-1.1632104611516882,0,1,0,2,0,0,0,0,0,0,1,3,-1.1888072703381165,-0.9619017471134959,0
0,0,0,0,0.060345819010170096,1,0,0,2,2,0,0,0,0,1,0,3,-0.32893556237142546,-0.17876679411320245,0
1,0,1,0,1.4470429365269428,1,2,0,2,2,2,2,2,2,2,1,1,0.8619119093967579,1.7702249707842097,0
0,0,1,1,0.5089831217361848,0,1,0,0,2,2,2,0,2,1,0,0,-0.4619911458092113,-0.011405944346619599,0
0,1,0,0,-0.9592844144580451,1,2,1,0,0,2,0,2,0,0,1,2,0.8386271822951452,-0.6500992413206069,0
0,0,0,0,-0.4290766930545732,1,2,0,2,0,0,2,0,0,0,1,3,-0.19421678414066737,-0.4574368369629774,0
0,0,0,0,-1.2447808798291453,1,0,2,1,1,1,1,1,1,0,0,3,-1.4831927486942178,-0.9922768479608117,0
1,0,1,0,1.5286133552044,1,2,0,0,2,2,2,2,0,2,0,0,0.2681513683056386,1.3125910984687321,0
0,0,0,1,-0.9184992051193165,1,2,0,2,0,2,2,0,2,1,0,1,0.28810970582130635,-0.7045847163335843,0
1,0,0,0,1.6101837738818572,1,2,0,2,0,2,2,2,2,2,0,1,0.6456965863103559,1.6353348170577495,0
0,0,1,1,0.6721239590910992,1,0,0,0,2,2,0,2,2,1,0,1,0.4361340423958432,0.6766992813840759,0
0,1,0,0,0.8760500057847422,1,2,0,0,2,0,2,2,0,1,0,3,0.23987705682510888,0.7039861366840975,0
0,0,0,0,1.5693985645431285,1,2,1,2,2,2,0,2,2,2,1,1,1.392471048354929,2.202755818579538,0
0,0,0,0,-0.4290766930545732,1,0,2,1,1,1,1,1,1,1,1,3,-1.5181198393466364,-0.8284454216768509,0
0,0,1,1,0.7129091684298279,1,0,2,1,1,1,1,1,1,2,0,1,-1.4748767747293563,-0.538282693611788,0
0,0,1,1,0.4274127030587276,1,0,2,1,1,1,1,1,1,1,0,3,-1.4931719174520517,-0.6495918866949799,0
0,0,1,1,0.5089831217361848,1,2,2,1,1,1,1,1,1,2,1,1,-1.3384948017056257,-0.4937016632469186,0
1,1,0,0,1.2839020991720282,1,2,1,2,2,0,0,2,2,0,1,0,1.284363386811728,1.8786665072877713,0
0,0,1,1,-0.3882914837158446,1,2,2,1,1,1,1,1,1,2,0,3,-1.3651059183931828,-0.7344304036585068,0
0,0,1,0,1.4470429365269428,1,2,2,1,1,1,1,1,1,2,0,1,-1.3002413214672623,-0.16714175551731622,0
0,0,0,0,-1.285566089167874,1,0,1,0,0,0,0,0,0,0,1,2,0.1982971870008008,-0.9791959221783438,1
1,0,0,0,-1.2447808798291453,1,0,1,0,0,0,0,0,0,0,1,1,0.1633700963483821,-0.9510267110076669,1
1,0,0,0,-0.2659358556996588,1,0,0,0,0,0,2,2,0,1,0,1,-0.1809112257968886,-0.3455982303573921,0
1,0,1,0,0.9168352151234709,0,1,0,0,0,2,2,2,2,0,1,0,-0.34390431550817646,0.3035068658903302,1
1,0,0,0,-0.7553583677644021,1,0,2,1,1,1,1,1,1,0,1,2,-1.4915087226590795,-0.8784088228527188,0
1,0,1,0,1.5693985645431285,1,0,0,2,0,2,2,2,2,2,1,2,0.5874847685563245,1.5627831055931003,0
1,0,0,0,1.2839020991720282,1,2,0,2,2,2,2,2,0,1,0,2,0.5442417039390443,1.4458268349377132,0
0,0,0,0,-1.0408548331355023,1,0,0,0,0,0,2,2,2,0,1,1,0.19497079741485634,-0.8115703656505643,1
